timestamp cameraAngle gyroHistory
11-07-25 0.220424 0.000000
11-07-25 0.220424 0.000000
11-07-25 0.220424 0.000000
11-07-25 0.220424 0.000000
11-07-25 0.220424 0.000000
11-07-25 0.369573 0.000000
11-07-25 0.369573 0.000000
11-07-25 0.369573 0.000000
11-07-25 0.369573 0.000000
11-07-25 0.369573 0.000000
11-07-25 0.369573 0.000000
11-07-25 0.369573 0.000000
11-07-26 0.369573 0.000000
11-07-26 0.369573 0.000000
11-07-26 0.369573 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.220424 0.000000
11-07-26 0.219764 0.000000
11-07-26 0.219764 0.000000
11-07-27 0.219764 0.000000
11-07-27 0.219764 0.000000
11-07-27 0.219764 0.000000
11-07-27 0.219764 0.000000
11-07-27 0.219764 0.000000
11-07-27 0.219764 0.000000
11-07-27 0.219764 0.000000
11-07-27 0.219764 0.000000
11-07-27 0.219764 0.000000
11-07-27 0.219764 0.000000
11-07-27 0.219764 0.000000
11-07-27 0.219764 0.000000
11-07-27 0.219764 0.000000
11-07-27 0.220424 0.000000
11-07-27 0.220424 0.000000
11-07-27 0.220424 0.000000
11-07-27 0.220424 0.000000
11-07-27 0.220424 0.000000
11-07-27 0.220424 0.000000
11-07-27 0.220424 0.000000
11-07-27 0.220424 0.000000
11-07-27 0.220424 0.000000
11-07-27 0.220424 0.000000
11-07-27 0.221084 0.000000
11-07-27 0.221084 0.000000
11-07-27 0.221084 0.000000
11-07-27 0.221084 0.000000
11-07-27 0.221084 0.000000
11-07-27 0.221084 0.000000
11-07-27 0.221084 0.000000
11-07-27 0.221084 0.000000
11-07-27 0.221084 0.000000
11-07-27 0.221084 0.000000
11-07-27 0.220424 0.000000
11-07-27 0.220424 0.000000
11-07-27 0.220424 0.000000
11-07-27 0.220424 0.000000
11-07-27 0.220424 0.000000
11-07-27 0.220424 0.000000
11-07-27 0.220424 0.000000
11-07-27 0.220424 0.000000
11-07-27 0.220424 0.000000
11-07-27 0.220424 0.000000
11-07-27 0.220424 0.000000
11-07-27 0.220424 0.000000
11-07-27 0.220424 0.000000
11-07-27 0.220424 0.000000
11-07-27 0.220424 0.000000
11-07-27 0.220424 0.000000
11-07-28 0.220424 0.000000
11-07-28 0.220424 0.000000
11-07-28 0.220424 0.000000
11-07-28 0.220424 0.000000
11-07-28 0.220424 0.000000
11-07-28 0.220424 0.000000
11-07-28 0.220424 0.000000
11-07-28 0.220424 0.000000
11-07-28 0.219764 0.000000
11-07-28 0.219764 0.000000
11-07-28 0.219764 0.000000
11-07-28 0.219764 0.000000
11-07-28 0.219764 0.000000
11-07-28 0.219764 0.000000
11-07-28 0.219764 0.000000
11-07-28 0.219764 0.000000
11-07-28 0.219764 0.000000
11-07-28 0.219764 0.000000
11-07-28 0.219764 0.000000
11-07-28 0.219764 0.000000
11-07-28 0.219764 0.000000
11-07-28 0.219764 0.000000
11-07-28 0.219764 0.000000
11-07-28 0.219764 0.000000
11-07-28 0.219764 0.000000
11-07-28 0.219764 0.000000
11-07-28 0.219764 0.000000
11-07-28 0.219764 0.000000
11-07-28 0.219764 0.000000
11-07-28 0.219764 0.000000
11-07-28 0.219764 0.000000
11-07-28 0.219764 0.000000
11-07-28 0.219764 0.000000
11-07-28 0.221084 0.000000
11-07-28 0.221084 0.000000
11-07-28 0.221084 0.000000
11-07-28 0.221084 0.000000
11-07-28 0.221084 0.000000
11-07-28 0.221084 0.000000
11-07-28 0.221084 0.000000
11-07-28 0.221084 0.000000
11-07-28 0.221084 0.000000
11-07-28 0.221084 0.000000
11-07-28 0.221084 0.000000
11-07-28 0.221084 0.000000
11-07-28 0.221084 0.000000
11-07-28 0.221084 0.000000
11-07-28 0.221084 0.000000
11-07-28 0.221084 0.000000
11-07-28 0.221084 0.000000
11-07-29 0.221084 0.000000
11-07-29 0.221084 0.000000
11-07-29 0.221084 0.000000
11-07-29 0.369573 0.000000
11-07-29 0.369573 0.000000
11-07-29 0.369573 0.000000
11-07-29 0.369573 0.000000
11-07-29 0.369573 0.000000
11-07-29 0.369573 0.000000
11-07-29 0.369573 0.000000
11-07-29 0.369573 0.000000
11-07-29 0.369573 0.000000
11-07-29 0.369573 0.000000
11-07-29 0.369573 0.000000
11-07-29 0.369573 0.000000
11-07-29 0.369573 0.000000
11-07-29 0.369573 0.000000
11-07-29 0.369573 0.000000
11-07-29 0.219764 0.000000
11-07-29 0.219764 0.000000
11-07-29 0.219764 0.000000
11-07-29 0.219764 0.000000
11-07-29 0.219764 0.000000
11-07-29 0.219764 0.000000
11-07-29 0.219764 0.000000
11-07-29 0.219764 0.000000
11-07-29 0.219764 0.000000
11-07-29 0.219764 0.000000
11-07-29 0.221084 0.000000
11-07-29 0.221084 0.000000
11-07-29 0.221084 0.000000
11-07-29 0.221084 0.000000
11-07-29 0.221084 0.000000
11-07-29 0.221084 0.000000
11-07-29 0.221084 0.000000
11-07-29 0.221084 0.000000
11-07-29 0.221084 0.000000
11-07-29 0.221084 0.000000
11-07-29 0.219764 0.000000
11-07-29 0.219764 0.000000
11-07-29 0.219764 0.000000
11-07-29 0.219764 0.000000
11-07-29 0.219764 0.000000
11-07-29 0.219764 0.000000
11-07-29 0.219764 0.000000
11-07-29 0.219764 0.000000
11-07-29 0.219764 0.000000
11-07-29 0.219764 0.000000
11-07-29 0.219764 0.000000
11-07-29 0.219764 0.000000
11-07-30 0.219764 0.000000
11-07-30 0.219764 0.000000
11-07-30 0.219764 0.000000
11-07-30 0.369573 0.000000
11-07-30 0.369573 0.000000
11-07-30 0.369573 0.000000
11-07-30 0.369573 0.000000
11-07-30 0.369573 0.000000
11-07-30 0.369573 0.000000
11-07-30 0.369573 0.000000
11-07-30 0.369573 0.000000
11-07-30 0.369573 0.000000
11-07-30 0.369573 0.000000
11-07-30 0.221084 0.000000
11-07-30 0.221084 0.000000
11-07-30 0.221084 0.000000
11-07-30 0.221084 0.000000
11-07-30 0.221084 0.000000
11-07-30 0.221084 0.000000
11-07-30 0.221084 0.000000
11-07-30 0.221084 0.000000
11-07-30 0.221084 0.000000
11-07-30 0.221084 0.000000
11-07-30 0.220424 0.000000
11-07-30 0.220424 0.000000
11-07-30 0.220424 0.000000
11-07-30 0.220424 0.000000
11-07-30 0.220424 0.000000
11-07-30 0.220424 0.000000
11-07-30 0.220424 0.000000
11-07-30 0.220424 0.000000
11-07-30 0.220424 0.000000
11-07-30 0.220424 0.000000
11-07-30 0.220424 0.000000
11-07-30 0.220424 0.000000
11-07-30 0.220424 0.000000
11-07-30 0.220424 0.000000
11-07-30 0.220424 0.000000
11-07-30 0.369573 0.000000
11-07-30 0.369573 0.000000
11-07-30 0.369573 0.000000
11-07-30 0.369573 0.000000
11-07-30 0.369573 0.000000
11-07-30 0.369573 0.000000
11-07-30 0.369573 0.000000
11-07-30 0.369573 0.000000
11-07-30 0.369573 0.000000
11-07-30 0.369573 0.000000
11-07-30 0.219764 0.000000
11-07-30 0.219764 0.000000
11-07-31 0.219764 0.000000
11-07-31 0.219764 0.000000
11-07-31 0.219764 0.000000
11-07-31 0.219764 0.000000
11-07-31 0.219764 0.000000
11-07-31 0.219764 0.000000
11-07-31 0.219764 0.000000
11-07-31 0.219764 0.000000
11-07-31 0.220424 0.000000
11-07-31 0.220424 0.000000
11-07-31 0.220424 0.000000
11-07-31 0.220424 0.000000
11-07-31 0.220424 0.000000
11-07-31 0.220424 0.000000
11-07-31 0.220424 0.000000
11-07-31 0.220424 0.000000
11-07-31 0.220424 0.000000
11-07-31 0.220424 0.000000
11-07-31 0.220424 0.000000
11-07-31 0.220424 0.000000
11-07-31 0.220424 0.000000
11-07-31 0.220424 0.000000
11-07-31 0.220424 0.000000
11-07-31 0.221084 0.000000
11-07-31 0.221084 0.000000
11-07-31 0.221084 0.000000
11-07-31 0.221084 0.000000
11-07-31 0.221084 0.000000
11-07-31 0.221084 0.000000
11-07-31 0.221084 0.000000
11-07-31 0.221084 0.000000
11-07-31 0.221084 0.000000
11-07-31 0.221084 0.000000
11-07-31 0.369573 0.000000
11-07-31 0.369573 0.000000
11-07-31 0.369573 0.000000
11-07-31 0.369573 0.000000
11-07-31 0.369573 0.000000
11-07-31 0.369573 0.000000
11-07-31 0.369573 0.000000
11-07-31 0.369573 0.000000
11-07-31 0.369573 0.000000
11-07-31 0.220424 0.000000
11-07-31 0.220424 0.000000
11-07-31 0.220424 0.000000
11-07-31 0.220424 0.000000
11-07-31 0.220424 0.000000
11-07-31 0.220424 0.000000
11-07-31 0.220424 0.000000
11-07-32 0.220424 0.000000
11-07-32 0.220424 0.000000
11-07-32 0.220424 0.000000
11-07-32 0.220424 0.000000
11-07-32 0.220424 0.000000
11-07-32 0.220424 0.000000
11-07-32 0.220424 0.000000
11-07-32 0.220424 0.000000
11-07-32 0.369573 0.000000
11-07-32 0.369573 0.000000
11-07-32 0.369573 0.000000
11-07-32 0.369573 0.000000
11-07-32 0.369573 0.000000
11-07-32 0.369573 0.000000
11-07-32 0.369573 0.000000
11-07-32 0.369573 0.000000
11-07-32 0.369573 0.000000
11-07-32 0.369573 0.000000
11-07-32 0.220424 0.000000
11-07-32 0.220424 0.000000
11-07-32 0.220424 0.000000
11-07-32 0.220424 0.000000
11-07-32 0.220424 0.000000
11-07-32 0.220424 0.000000
11-07-32 0.220424 0.000000
11-07-32 0.220424 0.000000
11-07-32 0.220424 0.000000
11-07-32 0.220424 0.000000
11-07-32 0.221744 0.000000
11-07-32 0.221744 0.000000
11-07-32 0.221744 0.000000
11-07-32 0.221744 0.000000
11-07-32 0.221744 0.000000
11-07-32 0.221744 0.000000
11-07-32 0.221744 0.000000
11-07-32 0.221744 0.000000
11-07-32 0.221744 0.000000
11-07-32 0.221744 0.000000
11-07-32 0.221744 0.000000
11-07-32 0.221744 0.000000
11-07-32 0.221744 0.000000
11-07-32 0.221744 0.000000
11-07-32 0.221744 0.000000
11-07-32 0.220424 0.000000
11-07-32 0.220424 0.000000
11-07-32 0.220424 0.000000
11-07-32 0.220424 0.000000
11-07-32 0.220424 0.000000
11-07-32 0.220424 0.000000
11-07-32 0.220424 0.000000
11-07-33 0.220424 0.000000
11-07-33 0.220424 0.000000
11-07-33 0.220424 0.000000
11-07-33 0.221084 0.000000
11-07-33 0.221084 0.000000
11-07-33 0.221084 0.000000
11-07-33 0.221084 0.000000
11-07-33 0.221084 0.000000
11-07-33 0.221084 0.000000
11-07-33 0.221084 0.000000
11-07-33 0.221084 0.000000
11-07-33 0.221084 0.000000
11-07-33 0.221084 0.000000
11-07-33 0.369573 0.000000
11-07-33 0.369573 0.000000
11-07-33 0.369573 0.000000
11-07-33 0.369573 0.000000
11-07-33 0.369573 0.000000
11-07-33 0.369573 0.000000
11-07-33 0.369573 0.000000
11-07-33 0.369573 0.000000
11-07-33 0.369573 0.000000
